Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
21.3200,5.9940,-1.0000,5.9940,0.0000,-5.9940,0.0000,-4.6057,-35.0000,-27.0733,735.4067,-28.6822,741.2599
21.4200,5.4394,-0.3295,5.4394,0.0000,-5.4394,0.0000,5.1099,-32.0000,-24.4746,736.7993,-25.8438,741.7500
21.5200,3.3803,1.0000,3.3803,0.0000,-3.3803,0.0000,11.3466,-17.0000,-22.9116,739.3395,-23.7387,742.1185
21.6200,0.7674,1.0000,0.7674,0.0000,-0.7674,0.0000,13.3078,-2.0000,-21.9984,742.1955,-22.2959,742.3738
21.7400,-2.3009,1.0000,-2.3009,0.0000,2.3009,0.0000,11.9348,16.0000,-20.8637,745.4034,-20.6775,742.6632
21.8400,-4.1155,1.0000,-4.1155,0.0000,4.1155,0.0000,8.0215,31.0000,-19.4699,747.3214,-19.0487,742.9581
21.9400,-4.9644,1.0000,-4.9644,0.0000,4.9644,0.0000,3.0309,35.0000,-17.7002,748.3097,-17.1586,743.3054
22.0600,-4.8497,1.0000,-4.8497,0.0000,4.8497,0.0000,-1.6197,35.0000,-15.6309,748.4193,-15.0511,743.7000
22.1600,-4.1650,0.3235,-4.1650,0.0000,4.1650,0.0000,-3.8415,29.0000,-14.2221,747.9233,-13.6885,743.9594
22.2600,-3.2720,-1.0000,-3.2720,0.0000,3.2720,0.0000,-4.5255,14.0000,-13.1041,747.2199,-12.6838,744.1535
22.3600,-2.3852,-1.0000,-2.3852,0.0000,2.3852,0.0000,-4.3494,-1.0000,-12.1614,746.5145,-11.8794,744.3104
22.4800,-1.4465,-1.0000,-1.4465,0.0000,1.4465,0.0000,-3.6966,-19.0000,-11.1304,745.7920,-11.0190,744.4801
22.5800,-0.8212,-1.0000,-0.8212,0.0000,0.8212,0.0000,-2.9209,-34.0000,-10.2909,745.3572,-10.2981,744.6239
22.6800,-0.3778,-1.0000,-0.3778,0.0000,0.3778,0.0000,-1.9984,-35.0000,-9.4568,745.1101,-9.5471,744.7750
22.8000,-0.0700,-0.9504,-0.0700,0.0000,0.0700,0.0000,-1.0204,-33.2632,-8.4963,745.0294,-8.6379,744.9601
22.9000,0.0426,-0.5020,0.0426,0.0000,-0.0426,0.0000,-0.4594,-18.2632,-7.7477,745.0865,-7.9023,745.1116
23.0000,0.0919,-0.2928,0.0919,0.0000,-0.0919,0.0000,-0.2009,-10.2464,-7.0435,745.1906,-7.2002,745.2576
23.1000,0.1120,-0.1860,0.1120,0.0000,-0.1120,0.0000,-0.0741,-6.5116,-6.3751,745.3154,-6.5293,745.3990
23.2200,0.1157,-0.1131,0.1157,0.0000,-0.1157,0.0000,0.0026,-3.9568,-5.6100,745.4777,-5.7593,745.5632
23.3200,0.1096,-0.0755,0.1096,0.0000,-0.1096,0.0000,0.0341,-2.6426,-4.9966,745.6174,-5.1411,745.6964
23.4200,0.0994,-0.0440,0.0994,0.0000,-0.0994,0.0000,0.0554,-1.5407,-4.4007,745.7584,-4.5398,745.8273
23.5400,0.0854,-0.0242,0.0854,0.0000,-0.0854,0.0000,0.0612,-0.8469,-3.7036,745.9273,-3.8370,745.9826
23.6400,0.0733,-0.0161,0.0733,0.0000,-0.0733,0.0000,0.0572,-0.5637,-3.1346,746.0669,-3.2637,746.1106
23.7400,0.0617,-0.0026,0.0617,0.0000,-0.0617,0.0000,0.0591,-0.0908,-2.5741,746.2053,-2.6992,746.2379
23.8600,0.0498,-0.0013,0.0498,0.0000,-0.0498,0.0000,0.0485,-0.0456,-1.9107,746.3695,-2.0318,746.3908
23.9600,0.0412,-0.0029,0.0412,0.0000,-0.0412,0.0000,0.0383,-0.1005,-1.3637,746.5050,-1.4821,746.5181
24.0600,0.0340,0.0020,0.0340,0.0000,-0.0340,0.0000,0.0361,0.0706,-0.8212,746.6395,-0.9372,746.6458
24.1600,0.0289,-0.0060,0.0289,0.0000,-0.0289,0.0000,0.0229,-0.2096,-0.2822,746.7731,-0.3965,746.7745
24.2800,0.0238,-0.0074,0.0238,0.0000,-0.0238,0.0000,0.0164,-0.2598,0.3606,746.9328,0.2481,746.9294
24.3800,0.0216,-0.0094,0.0216,0.0000,-0.0216,0.0000,0.0123,-0.3277,0.8937,747.0658,0.7821,747.0602
24.4800,0.0202,-0.0188,0.0202,0.0000,-0.0202,0.0000,0.0014,-0.6564,1.4248,747.1989,1.3138,747.1918
24.6000,0.0193,-0.0139,0.0193,0.0000,-0.0193,0.0000,0.0054,-0.4876,2.0598,747.3593,1.9494,747.3513
24.7000,0.0205,-0.0250,0.0205,0.0000,-0.0205,0.0000,-0.0046,-0.8763,2.5874,747.4938,2.4769,747.4867
24.8000,0.0212,-0.0292,0.0212,0.0000,-0.0212,0.0000,-0.0080,-1.0214,3.1137,747.6295,3.0031,747.6228
24.9000,0.0231,-0.0297,0.0231,0.0000,-0.0231,0.0000,-0.0066,-1.0408,3.6387,747.7665,3.5279,747.7614
25.0200,0.0259,-0.0405,0.0259,0.0000,-0.0259,0.0000,-0.0146,-1.4187,4.2673,747.9332,4.1558,747.9302
25.1200,0.0273,-0.0320,0.0273,0.0000,-0.0273,0.0000,-0.0047,-1.1200,4.7900,748.0742,4.6783,748.0722
25.2200,0.0306,-0.0450,0.0306,0.0000,-0.0306,0.0000,-0.0144,-1.5758,5.3116,748.2173,5.1991,748.2180
25.3400,0.0333,-0.0516,0.0333,0.0000,-0.0333,0.0000,-0.0183,-1.8052,5.9363,748.3920,5.8230,748.3947
25.4400,0.0361,-0.0471,0.0361,0.0000,-0.0361,0.0000,-0.0110,-1.6468,6.4558,748.5405,6.3419,748.5452
25.5400,0.0391,-0.0584,0.0391,0.0000,-0.0391,0.0000,-0.0193,-2.0443,6.9743,748.6915,6.8594,748.6985
25.6400,0.0411,-0.0477,0.0411,0.0000,-0.0411,0.0000,-0.0066,-1.6710,7.4917,748.8455,7.3765,748.8539
25.7600,0.0456,-0.0599,0.0456,0.0000,-0.0456,0.0000,-0.0144,-2.0979,8.1112,749.0343,7.9945,749.0460
25.8600,0.0487,-0.0732,0.0487,0.0000,-0.0487,0.0000,-0.0245,-2.5613,8.6263,749.1952,8.5083,749.2090
25.9600,0.0520,-0.0638,0.0520,0.0000,-0.0520,0.0000,-0.0118,-2.2329,9.1400,749.3598,9.0213,749.3760
26.0800,0.0567,-0.0822,0.0567,0.0000,-0.0567,0.0000,-0.0255,-2.8775,9.7549,749.5620,9.6342,749.5815
26.1800,0.0587,-0.0638,0.0587,0.0000,-0.0587,0.0000,-0.0050,-2.2324,10.2657,749.7351,10.1446,749.7558
26.2800,0.0646,-0.0886,0.0646,0.0000,-0.0646,0.0000,-0.0240,-3.0994,10.7767,749.9131,10.6519,749.9376
26.3800,0.0685,-0.1014,0.0685,0.0000,-0.0685,0.0000,-0.0329,-3.5500,11.3142,750.1060,11.1792,750.1298
26.5000,0.0740,-0.0846,0.0740,0.0000,-0.0740,0.0000,-0.0105,-2.9604,12.0153,750.3676,11.8670,750.3906
26.6000,0.0836,-0.1172,0.0836,0.0000,-0.0836,0.0000,-0.0336,-4.1027,12.6539,750.6175,12.4914,750.6427
26.7000,0.0922,-0.1539,0.0922,0.0000,-0.0922,0.0000,-0.0617,-5.3858,13.3331,750.8964,13.1572,750.9225
26.8200,0.1051,-0.1850,0.1051,0.0000,-0.1051,0.0000,-0.0800,-6.4764,14.2095,751.2808,14.0141,751.3076
26.9200,0.1201,-0.2312,0.1201,0.0000,-0.1201,0.0000,-0.1111,-8.0925,14.9835,751.6483,14.7709,751.6778
27.0200,0.1387,-0.2796,0.1387,0.0000,-0.1387,0.0000,-0.1409,-9.7865,15.7823,752.0633,15.5510,752.0961
27.1200,0.1640,-0.3509,0.1640,0.0000,-0.1640,0.0000,-0.1869,-10.0026,16.5920,752.5316,16.3376,752.5699
27.2400,0.2736,-1.0000,0.2736,0.0000,-0.2736,0.0000,-0.8719,-19.6530,17.5526,753.1813,16.9289,752.9699
27.3400,0.2727,-0.5823,0.2727,0.0000,-0.2727,0.0000,-0.3096,-17.7491,18.3070,753.8247,17.9549,753.8789
27.4400,0.3848,-1.0000,0.3848,0.0000,-0.3848,0.0000,-0.7556,-26.5610,18.9977,754.5611,18.5200,754.6113
27.5600,0.6158,-1.0000,0.6158,0.0000,-0.6158,0.0000,-1.0994,-35.0000,19.6475,755.6036,18.9061,755.5613
27.6600,0.9394,-1.0000,0.9394,0.0000,-0.9394,0.0000,-2.0550,-35.0000,19.9606,756.5927,18.9593,756.2335
27.7600,1.2765,-1.0000,1.2765,0.0000,-1.2765,0.0000,-2.2976,-35.0000,20.0364,757.6368,18.8540,756.8835
27.8600,1.6134,-1.0000,1.6134,0.0000,-1.6134,0.0000,-1.2533,-35.0000,19.8645,758.6774,18.4303,757.7029
27.9800,1.9839,-1.0000,1.9839,0.0000,-1.9839,0.0000,-1.0236,-35.0000,19.3394,759.8365,17.8871,758.3885
28.0800,2.1561,-1.0000,2.1561,0.0000,-2.1561,0.0000,-0.5250,-35.0000,18.6616,760.6605,17.3222,758.9344
28.1800,2.1517,-1.0000,2.1517,0.0000,-2.1517,0.0000,0.2437,-35.0000,17.8040,761.3021,16.6507,759.4979
28.3000,1.8990,-0.4834,1.8990,0.0000,-1.8990,0.0000,1.4156,-29.0000,16.6076,761.7808,15.7296,760.1602
28.4000,1.5293,0.4678,1.5293,0.0000,-1.5293,0.0000,1.9971,-14.0000,15.5471,761.9821,14.9506,760.6518
28.5000,1.1070,1.0000,1.1070,0.0000,-1.1070,0.0000,2.1261,1.0000,14.4727,762.1111,14.1379,761.1248
28.6200,0.6583,1.0000,0.6583,0.0000,-0.6583,0.0000,1.7030,19.0000,13.1877,762.3099,13.1048,761.6784
28.7200,0.4427,0.3959,0.4427,0.0000,-0.4427,0.0000,0.8386,19.4604,12.1486,762.6204,12.1629,762.1467
28.8200,0.3791,-0.1845,0.3791,0.0000,-0.3791,0.0000,0.1946,4.4604,11.1450,763.0368,11.1879,762.6044
28.9200,0.3669,-0.3044,0.3669,0.0000,-0.3669,0.0000,0.0625,-10.5396,10.1444,763.4625,10.1998,763.0446
29.0400,0.3163,-0.0665,0.3163,0.0000,-0.3163,0.0000,0.2498,-2.3287,8.9205,763.9180,9.0032,763.5527
29.1400,0.2666,-0.0114,0.2666,0.0000,-0.2666,0.0000,0.2552,-0.4000,7.8933,764.2793,7.9990,763.9603
29.2400,0.2242,-0.0130,0.2242,0.0000,-0.2242,0.0000,0.2112,-0.4544,6.8635,764.6349,6.9899,764.3545
29.3600,0.1832,-0.0250,0.1832,0.0000,-0.1832,0.0000,0.1582,-0.8749,5.6255,765.0562,5.7683,764.8146
29.4600,0.1548,-0.0197,0.1548,0.0000,-0.1548,0.0000,0.1351,-0.6905,4.5918,765.4024,4.7460,765.1880
29.5600,0.1311,-0.0148,0.1311,0.0000,-0.1311,0.0000,0.1163,-0.5168,3.5564,765.7444,3.7200,765.5527
29.6600,0.1115,-0.0122,0.1115,0.0000,-0.1115,0.0000,0.0993,-0.4271,2.5195,766.0823,2.6906,765.9097
29.7800,0.0930,-0.0231,0.0930,0.0000,-0.0930,0.0000,0.0699,-0.8077,1.2732,766.4822,1.4517,766.3277
29.8800,0.0802,-0.0215,0.0802,0.0000,-0.0802,0.0000,0.0587,-0.7537,0.2330,766.8109,0.4163,766.6693
29.9800,0.0694,-0.0187,0.0694,0.0000,-0.0694,0.0000,0.0507,-0.6537,-0.8085,767.1355,-0.6213,767.0049
30.1000,0.0584,-0.0122,0.0584,0.0000,-0.0584,0.0000,0.0462,-0.4274,-2.0601,767.5200,-1.8688,767.4006
30.2000,0.0513,-0.0163,0.0513,0.0000,-0.0513,0.0000,0.0350,-0.5698,-3.1044,767.8362,-2.9105,767.7242
30.3000,0.0453,-0.0187,0.0453,0.0000,-0.0453,0.0000,0.0266,-0.6561,-4.1499,768.1489,-3.9539,768.0432
30.4000,0.0402,-0.0176,0.0402,0.0000,-0.0402,0.0000,0.0226,-0.6169,-5.1965,768.4579,-4.9986,768.3579
30.5200,0.0347,-0.0109,0.0347,0.0000,-0.0347,0.0000,0.0238,-0.3817,-6.4537,768.8245,-6.2539,768.7304
30.6200,0.0311,-0.0112,0.0311,0.0000,-0.0311,0.0000,0.0199,-0.3934,-7.5024,769.1264,-7.3012,769.0364
30.7200,0.0281,-0.0142,0.0281,0.0000,-0.0281,0.0000,0.0140,-0.4954,-8.5521,769.4253,-8.3498,769.3387
30.8400,0.0251,-0.0137,0.0251,0.0000,-0.0251,0.0000,0.0114,-0.4796,-9.8127,769.7800,-9.6094,769.6971
30.9400,0.0228,-0.0116,0.0228,0.0000,-0.0228,0.0000,0.0112,-0.4045,-10.8642,770.0726,-10.6600,769.9924
31.0400,0.0207,-0.0094,0.0207,0.0000,-0.0207,0.0000,0.0113,-0.3294,-11.9163,770.3626,-11.7114,770.2849
31.1400,0.0189,-0.0090,0.0189,0.0000,-0.0189,0.0000,0.0099,-0.3148,-12.9692,770.6500,-12.7636,770.5745
31.2600,0.0174,-0.0112,0.0174,0.0000,-0.0174,0.0000,0.0061,-0.3937,-14.2335,770.9919,-14.0273,770.9183
31.3600,0.0165,-0.0103,0.0165,0.0000,-0.0165,0.0000,0.0062,-0.3608,-15.2877,771.2747,-15.0811,771.2023
31.4600,0.0161,-0.0040,0.0161,0.0000,-0.0161,0.0000,0.0121,-0.1412,-16.3423,771.5557,-16.1355,771.4841
31.5800,0.0158,-0.0106,0.0158,0.0000,-0.0158,0.0000,0.0052,-0.3716,-17.6086,771.8902,-17.4015,771.8193
31.6800,0.0158,-0.0320,0.0158,0.0000,-0.0158,0.0000,-0.0161,-1.1191,-18.6644,772.1666,-18.4572,772.0963
31.7800,0.0156,-0.0154,0.0156,0.0000,-0.0156,0.0000,0.0003,-0.5374,-19.7208,772.4410,-19.5134,772.3713
31.8800,0.0153,0.0142,0.0153,0.0000,-0.0153,0.0000,0.0295,0.4966,-20.7776,772.7139,-20.5700,772.6446
32.0000,0.0152,-0.0119,0.0152,0.0000,-0.0152,0.0000,0.0033,-0.4171,-22.0463,773.0391,-21.8386,772.9703
32.1000,0.0151,0.0035,0.0151,0.0000,-0.0151,0.0000,0.0186,0.1210,-23.1041,773.3082,-22.8962,773.2397
32.2000,0.0152,-0.0607,0.0152,0.0000,-0.0152,0.0000,-0.0455,-2.1249,-24.1623,773.5754,-23.9542,773.5076
32.3000,0.0160,-0.1427,0.0160,0.0000,-0.0160,0.0000,-0.1266,-4.9944,-25.2208,773.8416,-25.0126,773.7741
32.4000,0.0127,-0.2758,0.0127,0.0000,-0.0127,0.0000,-0.2631,4.0056,-26.2794,774.1070,-26.0714,774.0392
32.5000,0.0215,-0.2064,0.0215,0.0000,-0.0215,0.0000,-0.1849,-7.2229,-27.3377,774.3738,-27.1304,774.3029
32.6000,0.0053,1.0000,0.0053,0.0000,-0.0053,0.0000,1.3828,7.7771,-28.4003,774.6229,-28.1897,774.5654
32.7000,0.0264,-1.0000,0.0264,0.0000,-0.0264,0.0000,-2.9949,-1.2229,-29.4531,774.9108,-29.2491,774.8267
32.8000,0.0405,0.1245,0.0405,0.0000,-0.0405,0.0000,0.1649,-10.2229,-30.5125,775.1727,-30.3088,775.0867
32.9000,0.0030,1.0000,0.0030,0.0000,-0.0030,0.0000,3.9859,4.7771,-31.5813,775.3936,-31.3684,775.3456
33.0000,-0.0030,-1.0000,-0.0030,0.0000,0.0030,0.0000,-1.3156,7.7771,-32.6397,775.6591,-32.4287,775.6036
33.1000,0.0379,-1.0000,0.0379,0.0000,-0.0379,0.0000,-3.9922,-7.2229,-33.6905,775.9542,-33.4887,775.8605
33.2000,0.0327,1.0000,0.0327,0.0000,-0.0327,0.0000,2.8069,-10.2229,-34.7562,776.1885,-34.5493,776.1166
33.3000,-0.0343,1.0000,-0.0343,0.0000,0.0343,0.0000,6.9615,4.7771,-35.8313,776.3767,-35.6084,776.3715
33.4000,-0.0683,1.0000,-0.0683,0.0000,0.0683,0.0000,1.1962,19.7771,-36.8957,776.6163,-36.6691,776.6259
33.5000,0.0009,-1.0000,0.0009,0.0000,-0.0009,0.0000,-8.7857,4.7771,-37.9345,776.9508,-37.7282,776.8790
33.6000,0.1030,-1.0000,0.1030,0.0000,-0.1030,0.0000,-9.6193,-10.2229,-38.9696,777.2966,-38.7852,777.1310
33.7000,0.1363,-0.3484,0.1363,0.0000,-0.1363,0.0000,-0.2121,-19.2229,-40.0288,777.5571,-39.8460,777.3832
33.8000,0.0544,1.0000,0.0544,0.0000,-0.0544,0.0000,9.8972,-4.2229,-41.1087,777.7149,-40.9047,777.6342
33.9000,-0.0551,1.0000,-0.0551,0.0000,0.0551,0.0000,10.2434,10.7771,-42.1898,777.8646,-41.9615,777.8842
34.0000,-0.0909,0.4279,-0.0909,0.0000,0.0909,0.0000,0.3371,19.7771,-43.2536,778.1053,-43.0227,778.1346
34.1000,-0.0063,-1.0000,-0.0063,0.0000,0.0063,0.0000,-10.2851,4.7771,-44.2888,778.4509,-44.0816,778.3840
34.2000,0.1107,-1.0000,0.1107,0.0000,-0.1107,0.0000,-11.1126,-10.2229,-45.3202,778.8077,-45.1379,778.6323
34.3000,0.1587,-1.0000,0.1587,0.0000,-0.1587,0.0000,-1.6939,-25.2229,-46.3769,779.0776,-46.1989,778.8813
34.4000,0.0648,1.0000,0.0648,0.0000,-0.0648,0.0000,12.1479,-10.2229,-47.4597,779.2121,-47.2570,779.1292
34.5000,-0.0978,1.0000,-0.0978,0.0000,0.0978,0.0000,16.5188,4.7771,-48.5477,779.2980,-48.3079,779.3751
34.6000,-0.2282,1.0000,-0.2282,0.0000,0.2282,0.0000,10.8607,19.7771,-49.6300,779.4362,-49.3629,779.6216
34.7000,-0.2219,-1.0000,-0.2219,0.0000,0.2219,0.0000,-5.2269,22.7771,-50.6812,779.7248,-50.4246,779.8694
34.8000,-0.0622,-1.0000,-0.0622,0.0000,0.0622,0.0000,-18.2866,7.7771,-51.6892,780.1429,-51.4757,780.1145
34.9000,0.1495,-1.0000,0.1495,0.0000,-0.1495,0.0000,-21.0415,-7.2229,-52.6845,780.5906,-52.5184,780.3575
35.0000,0.3133,-1.0000,0.3133,0.0000,-0.3133,0.0000,-13.7945,-22.2229,-53.7058,780.9739,-53.5690,780.6021
35.1000,0.3223,1.0000,0.3223,0.0000,-0.3223,0.0000,4.1918,-25.2229,-54.7739,781.1907,-54.6305,780.8492
35.2000,0.1589,1.0000,0.1589,0.0000,-0.1589,0.0000,19.0512,-10.2229,-55.8632,781.2537,-55.6810,781.0936
35.3000,-0.0731,1.0000,-0.0731,0.0000,0.0731,0.0000,23.4559,4.7771,-56.9545,781.2679,-56.7197,781.3353
35.4000,-0.2733,1.0000,-0.2733,0.0000,0.2733,0.0000,17.8783,19.7771,-58.0435,781.3347,-57.7645,781.5783
35.5000,-0.3359,1.0000,-0.3359,0.0000,0.3359,0.0000,1.3093,34.7771,-59.1093,781.5615,-58.8244,781.8249
35.6000,-0.1784,-1.0000,-0.1784,0.0000,0.1784,0.0000,-20.2484,19.7771,-60.1103,781.9937,-59.8749,782.0693
35.7000,0.1147,-1.0000,0.1147,0.0000,-0.1147,0.0000,-31.0563,4.7771,-61.0605,782.5304,-60.8985,782.3077
35.8000,0.4388,-1.0000,0.4388,0.0000,-0.4388,0.0000,-31.8030,-10.2229,-62.0048,783.0775,-61.9136,782.5441
35.9000,0.6956,-1.0000,0.6956,0.0000,-0.6956,0.0000,-22.6323,-25.2229,-62.9906,783.5442,-62.9462,782.7848
36.0000,0.7735,-1.0000,0.7735,0.0000,-0.7735,0.0000,-1.7980,-35.0000,-64.0442,783.8196,-64.0045,783.0317
36.1000,0.6134,1.0000,0.6134,0.0000,-0.6134,0.0000,20.5390,-20.0000,-65.1333,783.8716,-65.0545,783.2769
36.2000,0.3156,1.0000,0.3156,0.0000,-0.3156,0.0000,31.5523,-5.0000,-66.2226,783.8058,-66.0770,783.5159
36.3000,-0.0148,1.0000,-0.0148,0.0000,0.0148,0.0000,32.4919,10.0000,-67.3111,783.7265,-67.0898,783.7531
36.4000,-0.2801,1.0000,-0.2801,0.0000,0.2801,0.0000,23.5161,25.0000,-68.4018,783.7362,-68.1200,783.9946
36.5000,-0.3690,1.0000,-0.3690,0.0000,0.3690,0.0000,2.9660,35.0000,-69.4704,783.9459,-69.1768,784.2428
36.6000,-0.2210,-1.0000,-0.2210,0.0000,0.2210,0.0000,-19.3116,20.0000,-70.4740,784.3720,-70.2279,784.4901
36.7000,0.0642,-1.0000,0.0642,0.0000,-0.0642,0.0000,-30.2931,5.0000,-71.4266,784.9044,-71.2530,784.7317
36.8000,0.3815,-1.0000,0.3815,0.0000,-0.3815,-0.0637,-31.1564,-10.0000,-72.3727,785.4486,-72.2694,784.9717
36.9000,0.6325,-1.0000,0.6325,0.0000,-0.6325,-1.3137,-22.0680,-25.0000,-73.3594,785.9135,-73.3027,785.2163
37.0000,0.7057,-1.0000,0.7057,0.0000,-0.7057,-5.0492,-1.3633,-35.0000,-74.4131,786.1887,-74.3609,785.4674
37.1000,0.5305,1.0000,0.5305,0.0000,-0.5305,-6.6268,22.6826,-23.0000,-75.5025,786.2248,-75.4073,785.7164
37.2000,0.1952,1.0000,0.1952,0.0000,-0.1952,-7.6756,35.8006,-8.0000,-76.5886,786.1206,-76.4174,785.9575
37.3000,-0.1919,1.0000,-0.1919,0.0000,0.1919,-9.0216,38.6496,7.0000,-77.6713,785.9828,-77.4098,786.1949
37.4000,-0.5351,1.0000,-0.5351,0.0000,0.5351,-9.5707,31.8912,22.0000,-78.7600,785.9128,-78.4167,786.4366
37.5000,-0.7278,1.0000,-0.7278,0.0000,0.7278,-9.2369,13.9280,35.0000,-79.8439,786.0217,-79.4590,786.6876
37.6000,-0.6926,-1.0000,-0.6926,0.0000,0.6926,-8.8756,-8.0791,20.0000,-80.8843,786.3478,-80.5174,786.9434
37.7000,-0.5185,-1.0000,-0.5185,0.0000,0.5185,-8.5782,-19.2235,5.0000,-81.8844,786.7846,-81.5638,787.1972
37.8000,-0.3122,-1.0000,-0.3122,0.0000,0.3122,-8.3815,-20.0531,-10.0000,-82.8791,787.2338,-82.6045,787.4507
37.9000,-0.1743,-1.0000,-0.1743,0.0000,0.1743,-8.2716,-10.6875,-25.0000,-83.9064,787.6002,-83.6555,787.7078
38.0000,-0.2162,1.0000,-0.2162,0.0000,0.2162,-8.1816,10.1946,-32.0000,-84.9819,787.7722,-84.7124,787.9675
38.1000,-0.4788,1.0000,-0.4788,0.0000,0.4788,-8.0015,30.1621,-17.0000,-86.0720,787.7384,-85.7394,788.2211
38.2000,-0.8555,1.0000,-0.8555,0.0000,0.8555,-7.6516,38.9711,-2.0000,-87.1556,787.6086,-86.7328,788.4675
38.3000,-1.2460,1.0000,-1.2460,0.0000,1.2460,-7.1054,38.0934,13.0000,-88.2400,787.4856,-87.7206,788.7137
38.4000,-1.5532,1.0000,-1.5532,0.0000,1.5532,-6.3848,27.2558,28.0000,-89.3303,787.4729,-88.7343,788.9677
38.5000,-1.6639,0.9288,-1.6639,0.0000,1.6639,-5.5648,4.8297,32.5076,-90.3995,787.6798,-89.7831,789.2318
38.6000,-1.5477,-1.0000,-1.5477,0.0000,1.5477,-4.7607,-15.6598,17.5076,-91.4100,788.0900,-90.8299,789.4971
38.7000,-1.3131,-1.0000,-1.3131,0.0000,1.3131,-4.0546,-24.8417,2.5076,-92.3795,788.5911,-91.8608,789.7601
38.8000,-1.0636,-1.0000,-1.0636,0.0000,1.0636,-3.4743,-23.9360,-12.4924,-93.3505,789.0892,-92.8883,790.0240
38.9000,-0.8997,-1.0000,-0.8997,0.0000,0.8997,-2.9973,-12.8158,-27.4924,-94.3647,789.4898,-93.9309,790.2935
39.0000,-0.9339,1.0000,-0.9339,0.0000,0.9339,-2.5472,9.5303,-29.0000,-95.4365,789.6843,-94.9831,790.5675
39.1000,-1.1745,1.0000,-1.1745,0.0000,1.1745,-2.0141,27.4596,-14.0000,-96.5273,789.6936,-96.0104,790.8370
39.2000,-1.5100,1.0000,-1.5100,0.0000,1.5100,-1.3279,34.4227,1.0000,-97.6167,789.6280,-97.0123,791.1019
39.3000,-1.8411,1.0000,-1.8411,0.0000,1.8411,-0.4715,31.6590,16.0000,-98.7073,789.5894,-98.0143,791.3689
39.4000,-2.0674,1.0000,-2.0674,0.0000,2.0674,0.5234,18.5111,31.0000,-99.7933,789.6833,-99.0408,791.6448
39.5000,-2.0758,-1.0000,-2.0758,0.0000,2.0758,1.5701,-5.5368,32.0000,-100.8321,790.0101,-100.0833,791.9277
39.6000,-1.8600,-1.0000,-1.8600,0.0000,1.8600,2.5500,-25.3914,17.0000,-101.7910,790.5296,-101.1099,792.2090
39.7000,-1.5325,-1.0000,-1.5325,0.0000,1.5325,3.3841,-33.9464,2.0000,-102.7011,791.1320,-102.1095,792.4857
39.8000,-1.1949,-1.0000,-1.1949,0.0000,1.1949,4.0475,-32.6527,-13.0000,-103.6149,791.7287,-103.1059,792.7642
39.9000,-0.9461,-1.0000,-0.9461,0.0000,0.9461,4.5646,-21.2249,-28.0000,-104.5836,792.2294,-104.1250,793.0522
40.0000,-0.8992,1.0000,-0.8992,0.0000,0.8992,5.0134,1.4797,-29.0000,-105.6311,792.5279,-105.1687,793.3507
40.1000,-1.0621,1.0000,-1.0621,0.0000,1.0621,5.5058,19.7370,-14.0000,-106.7158,792.6436,-106.2018,793.6498
40.2000,-1.3232,1.0000,-1.3232,0.0000,1.3232,6.1134,26.9835,1.0000,-107.8064,792.6846,-107.2153,793.9470
40.3000,-1.5818,1.0000,-1.5818,0.0000,1.5818,6.8547,24.4058,16.0000,-108.8956,792.7526,-108.2221,794.2466
40.4000,-1.7362,1.0000,-1.7362,0.0000,1.7362,7.6983,11.4052,31.0000,-109.9672,792.9523,-109.2492,794.5569
40.5000,-1.6737,-1.0000,-1.6737,0.0000,1.6737,8.5580,-12.4885,32.0000,-110.9692,793.3790,-110.2818,794.8737
40.6000,-1.3910,-1.0000,-1.3910,0.0000,1.3910,9.3165,-31.9328,17.0000,-111.8727,793.9897,-111.2808,795.1852
40.7000,-1.0010,-1.0000,-1.0010,0.0000,1.0010,9.8971,-40.1062,2.0000,-112.7197,794.6781,-112.2470,795.4917
40.8000,-0.6036,-1.0000,-0.6036,0.0000,0.6036,10.2767,-38.5698,-13.0000,-113.5708,795.3612,-113.2105,795.8029
40.9000,-0.2965,-1.0000,-0.2965,0.0000,0.2965,10.4806,-27.0380,-28.0000,-114.4859,795.9542,-114.2021,796.1292
41.0000,-0.1931,1.0000,-0.1931,0.0000,0.1931,10.5876,-4.1705,-29.0000,-115.4993,796.3536,-115.2283,796.4742
41.1000,-0.3037,1.0000,-0.3037,0.0000,0.3037,10.7111,14.5334,-14.0000,-116.5675,796.5748,-116.2530,796.8268
41.2000,-0.5186,1.0000,-0.5186,0.0000,0.5186,10.9255,22.4796,1.0000,-117.6489,796.7222,-117.2562,797.1815
41.3000,-0.7362,1.0000,-0.7362,0.0000,0.7362,11.2520,20.5343,16.0000,-118.7262,796.8962,-118.2561,797.5447
41.4000,-0.8550,1.0000,-0.8550,0.0000,0.8550,11.6618,8.0760,31.0000,-119.7732,797.1994,-119.2643,797.9222
41.5000,-0.7638,-1.0000,-0.7638,0.0000,0.7638,12.0718,-15.1000,32.0000,-120.7287,797.7219,-120.2684,798.3106
41.6000,-0.4611,-1.0000,-0.4611,0.0000,0.4611,12.3688,-33.6876,17.0000,-121.5683,798.4179,-121.2338,798.6973
