Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
41.6000,0.0679,1.0000,0.0679,0.0000,-0.0679,0.0000,1.2033,35.0000,-36.3758,776.5847,-36.2550,776.5266
41.7000,-0.0908,0.7888,-0.0908,0.0000,0.0908,0.0000,0.6980,27.6094,-37.0620,776.6046,-36.9036,776.6819
41.8000,-0.1712,0.5093,-0.1712,0.0000,0.1712,0.0000,0.3381,17.8255,-37.7485,776.6984,-37.5713,776.8416
41.9000,-0.2014,0.3101,-0.2014,0.0000,0.2014,0.0000,0.1086,10.8524,-38.4449,776.8411,-38.2572,777.0052
42.0000,-0.1997,0.1609,-0.1997,0.0000,0.1997,0.0000,-0.0388,5.6320,-39.1713,777.0208,-38.9766,777.1766
42.1000,-0.1783,0.0521,-0.1783,0.0000,0.1783,0.0000,-0.1262,1.8237,-39.9384,777.2276,-39.7405,777.3581
42.2000,-0.1482,-0.0116,-0.1482,0.0000,0.1482,0.0000,-0.1597,-0.4052,-40.7453,777.4506,-40.5469,777.5494
42.3000,-0.1175,-0.0373,-0.1175,0.0000,0.1175,0.0000,-0.1548,-1.3055,-41.5868,777.6807,-41.3889,777.7488
42.4000,-0.0907,-0.0407,-0.0907,0.0000,0.0907,0.0000,-0.1315,-1.4259,-42.4574,777.9128,-42.2603,777.9547
42.5000,-0.0694,-0.0341,-0.0694,0.0000,0.0694,0.0000,-0.1034,-1.1923,-43.3522,778.1448,-43.1556,778.1660
42.6000,-0.0529,-0.0268,-0.0529,0.0000,0.0529,0.0000,-0.0797,-0.9391,-44.2669,778.3761,-44.0705,778.3813
42.7000,-0.0404,-0.0190,-0.0404,0.0000,0.0404,0.0000,-0.0595,-0.6667,-45.1977,778.6070,-45.0012,778.6002
42.8000,-0.0310,-0.0143,-0.0310,0.0000,0.0310,0.0000,-0.0453,-0.5004,-46.1417,778.8377,-45.9449,778.8217
42.9000,-0.0238,-0.0110,-0.0238,0.0000,0.0238,0.0000,-0.0347,-0.3837,-47.0963,779.0684,-46.8992,779.0454
43.0000,-0.0183,-0.0076,-0.0183,0.0000,0.0183,0.0000,-0.0259,-0.2649,-48.0595,779.2991,-47.8621,779.2708
43.1000,-0.0141,-0.0064,-0.0141,0.0000,0.0141,0.0000,-0.0205,-0.2228,-49.0298,779.5300,-48.8320,779.4976
43.2000,-0.0108,-0.0050,-0.0108,0.0000,0.0108,0.0000,-0.0159,-0.1765,-50.0058,779.7610,-49.8077,779.7254
43.3000,-0.0083,-0.0047,-0.0083,0.0000,0.0083,0.0000,-0.0130,-0.1643,-50.9864,779.9924,-50.7881,779.9542
43.4000,-0.0063,-0.0034,-0.0063,0.0000,0.0063,0.0000,-0.0097,-0.1181,-51.9709,780.2237,-51.7723,780.1836
43.5000,-0.0048,-0.0032,-0.0048,0.0000,0.0048,0.0000,-0.0080,-0.1116,-52.9584,780.4553,-52.7596,780.4136
43.6000,-0.0036,-0.0019,-0.0036,0.0000,0.0036,0.0000,-0.0056,-0.0673,-53.9485,780.6869,-53.7495,780.6441
43.7000,-0.0029,-0.0006,-0.0029,0.0000,0.0029,0.0000,-0.0035,-0.0207,-54.9406,780.9185,-54.7414,780.8750
43.8000,-0.0021,-0.0016,-0.0021,0.0000,0.0021,0.0000,-0.0037,-0.0543,-55.9343,781.1505,-55.7350,781.1061
43.9000,-0.0017,-0.0002,-0.0017,0.0000,0.0017,0.0000,-0.0019,-0.0079,-56.9295,781.3824,-56.7300,781.3376
44.0000,-0.0013,-0.0012,-0.0013,0.0000,0.0013,0.0000,-0.0025,-0.0413,-57.9257,781.6145,-57.7260,781.5693
44.1000,-0.0010,-0.0006,-0.0010,0.0000,0.0010,0.0000,-0.0016,-0.0211,-58.9228,781.8467,-58.7230,781.8013
44.2000,-0.0009,-0.0002,-0.0009,0.0000,0.0009,0.0000,-0.0011,-0.0074,-59.9206,782.0791,-59.7208,782.0334
44.3000,-0.0008,0.0005,-0.0008,0.0000,0.0008,0.0000,-0.0003,0.0167,-60.9190,782.3116,-60.7191,782.2659
44.4000,-0.0008,0.0003,-0.0008,0.0000,0.0008,0.0000,-0.0005,0.0096,-61.9178,782.5443,-61.7178,782.4985
44.5000,-0.0008,0.0008,-0.0008,0.0000,0.0008,0.0000,0.0000,0.0269,-62.9170,782.7772,-62.7169,782.7313
44.6000,-0.0008,0.0015,-0.0008,0.0000,0.0008,0.0000,0.0008,0.0542,-63.9164,783.0104,-63.7164,782.9645
44.7000,-0.0008,0.0008,-0.0008,0.0000,0.0008,0.0000,0.0000,0.0269,-64.9161,783.2438,-64.7160,783.1978
44.8000,-0.0009,0.0011,-0.0009,0.0000,0.0009,0.0000,0.0002,0.0386,-65.9160,783.4774,-65.7158,783.4315
44.9000,-0.0009,0.0011,-0.0009,0.0000,0.0009,0.0000,0.0002,0.0392,-66.9159,783.7114,-66.7157,783.6655
45.0000,-0.0011,0.0013,-0.0011,0.0000,0.0011,0.0000,0.0003,0.0462,-67.9159,783.9456,-67.7157,783.8998
45.1000,-0.0011,0.0012,-0.0011,0.0000,0.0011,0.0000,0.0001,0.0424,-68.9160,784.1802,-68.7157,784.1344
45.2000,-0.0013,0.0016,-0.0013,0.0000,0.0013,0.0000,0.0003,0.0570,-69.9160,784.4152,-69.7157,784.3694
45.3000,-0.0014,0.0012,-0.0014,0.0000,0.0014,0.0000,-0.0002,0.0422,-70.9161,784.6507,-70.7157,784.6049
45.4000,-0.0016,0.0026,-0.0016,0.0000,0.0016,0.0000,0.0010,0.0901,-71.9161,784.8865,-71.7157,784.8409
45.5000,-0.0017,0.0020,-0.0017,0.0000,0.0017,0.0000,0.0003,0.0688,-72.9160,785.1229,-72.7156,785.0773
45.6000,-0.0019,0.0024,-0.0019,0.0000,0.0019,0.0000,0.0005,0.0841,-73.9159,785.3598,-73.7155,785.3142
45.7000,-0.0021,0.0034,-0.0021,0.0000,0.0021,0.0000,0.0013,0.1194,-74.9156,785.5972,-74.7152,785.5517
45.8000,-0.0022,0.0028,-0.0022,0.0000,0.0022,0.0000,0.0006,0.0984,-75.9153,785.8353,-75.7148,785.7897
45.9000,-0.0024,0.0041,-0.0024,0.0000,0.0024,0.0000,0.0016,0.1427,-76.9148,786.0739,-76.7143,786.0284
46.0000,-0.0026,0.0029,-0.0026,0.0000,0.0026,0.0000,0.0003,0.0999,-77.9142,786.3132,-77.7137,786.2678
46.1000,-0.0027,0.0030,-0.0027,0.0000,0.0027,0.0000,0.0003,0.1036,-78.9134,786.5532,-78.7129,786.5078
46.2000,-0.0029,0.0032,-0.0029,0.0000,0.0029,0.0000,0.0003,0.1106,-79.9124,786.7941,-79.7120,786.7487
46.3000,-0.0030,0.0025,-0.0030,0.0000,0.0030,0.0000,-0.0005,0.0867,-80.9113,787.0356,-80.7109,786.9902
46.4000,-0.0033,0.0044,-0.0033,0.0000,0.0033,0.0000,0.0011,0.1541,-81.9100,787.2780,-81.7095,787.2327
46.5000,-0.0035,0.0050,-0.0035,0.0000,0.0035,0.0000,0.0015,0.1763,-82.9085,787.5213,-82.7080,787.4760
46.6000,-0.0038,0.0057,-0.0038,0.0000,0.0038,0.0000,0.0019,0.2001,-83.9067,787.7656,-83.7062,787.7203
46.7000,-0.0040,0.0058,-0.0040,0.0000,0.0040,0.0000,0.0019,0.2043,-84.9047,788.0108,-84.7042,787.9655
46.8000,-0.0042,0.0067,-0.0042,0.0000,0.0042,0.0000,0.0025,0.2346,-85.9025,788.2570,-85.7020,788.2118
46.9000,-0.0045,0.0067,-0.0045,0.0000,0.0045,0.0000,0.0022,0.2351,-86.9000,788.5043,-86.6994,788.4592
47.0000,-0.0048,0.0067,-0.0048,0.0000,0.0048,0.0000,0.0019,0.2333,-87.8972,788.7529,-87.6966,788.7077
47.1000,-0.0050,0.0068,-0.0050,0.0000,0.0050,0.0000,0.0018,0.2383,-88.8941,789.0026,-88.6935,788.9574
47.2000,-0.0052,0.0050,-0.0052,0.0000,0.0052,0.0000,-0.0002,0.1739,-89.8907,789.2537,-89.6901,789.2084
47.3000,-0.0054,0.0054,-0.0054,0.0000,0.0054,0.0000,-0.0001,0.1873,-90.8869,789.5060,-90.6864,789.4607
47.4000,-0.0057,0.0064,-0.0057,0.0000,0.0057,0.0000,0.0007,0.2250,-91.8828,789.7597,-91.6822,789.7144
47.5000,-0.0061,0.0064,-0.0061,0.0000,0.0061,0.0000,0.0003,0.2235,-92.8783,790.0150,-92.6777,789.9697
47.6000,-0.0063,0.0064,-0.0063,0.0000,0.0063,0.0000,0.0001,0.2226,-93.8734,790.2719,-93.6728,790.2265
47.7000,-0.0067,0.0093,-0.0067,0.0000,0.0067,0.0000,0.0026,0.3267,-94.8681,790.5303,-94.6675,790.4850
47.8000,-0.0071,0.0094,-0.0071,0.0000,0.0071,0.0000,0.0022,0.3279,-95.8624,790.7905,-95.6617,790.7452
47.9000,-0.0076,0.0109,-0.0076,0.0000,0.0076,0.0000,0.0032,0.3812,-96.8561,791.0525,-96.6554,791.0073
48.0000,-0.0080,0.0112,-0.0080,0.0000,0.0080,0.0000,0.0031,0.3909,-97.8494,791.3165,-97.6487,791.2713
48.1000,-0.0085,0.0114,-0.0085,0.0000,0.0085,0.0000,0.0029,0.3987,-98.8421,791.5825,-98.6414,791.5373
48.2000,-0.0089,0.0118,-0.0089,0.0000,0.0089,0.0000,0.0028,0.4113,-99.8342,791.8506,-99.6335,791.8054
48.3000,-0.0094,0.0112,-0.0094,0.0000,0.0094,0.0000,0.0018,0.3903,-100.8257,792.1210,-100.6250,792.0758
48.4000,-0.0098,0.0107,-0.0098,0.0000,0.0098,0.0000,0.0009,0.3735,-101.8165,792.3939,-101.6158,792.3486
48.5000,-0.0103,0.0109,-0.0103,0.0000,0.0103,0.0000,0.0006,0.3817,-102.8067,792.6692,-102.6059,792.6238
48.6000,-0.0109,0.0104,-0.0109,0.0000,0.0109,0.0000,-0.0004,0.3644,-103.7961,792.9471,-103.5953,792.9018
48.7000,-0.0116,0.0132,-0.0116,0.0000,0.0116,0.0000,0.0016,0.4617,-104.7847,793.2281,-104.5838,793.1828
48.8000,-0.0123,0.0161,-0.0123,0.0000,0.0123,0.0000,0.0037,0.5622,-105.7724,793.5120,-105.5715,793.4668
48.9000,-0.0131,0.0192,-0.0131,0.0000,0.0131,0.0000,0.0061,0.6708,-106.7592,793.7991,-106.5582,793.7540
49.0000,-0.0139,0.0205,-0.0139,0.0000,0.0139,0.0000,0.0065,0.7172,-107.7450,794.0896,-107.5439,794.0446
49.1000,-0.0150,0.0228,-0.0150,0.0000,0.0150,0.0000,0.0078,0.7989,-108.7297,794.3837,-108.5285,794.3389
49.2000,-0.0160,0.0227,-0.0160,0.0000,0.0160,0.0000,0.0067,0.7931,-109.7132,794.6818,-109.5120,794.6371
49.3000,-0.0171,0.0247,-0.0171,0.0000,0.0171,0.0000,0.0077,0.8657,-110.6955,794.9841,-110.4941,794.9395
49.4000,-0.0181,0.0249,-0.0181,0.0000,0.0181,0.0000,0.0068,0.8718,-111.6764,795.2908,-111.4749,795.2463
49.5000,-0.0193,0.0251,-0.0193,0.0000,0.0193,0.0000,0.0059,0.8801,-112.6557,795.6024,-112.4541,795.5580
49.6000,-0.0205,0.0244,-0.0205,0.0000,0.0205,0.0000,0.0038,0.8529,-113.6334,795.9191,-113.4317,795.8748
49.7000,-0.0219,0.0235,-0.0219,0.0000,0.0219,0.0000,0.0017,0.8232,-114.6093,796.2413,-114.4074,796.1971
49.8000,-0.0236,0.0254,-0.0236,0.0000,0.0236,0.0000,0.0019,0.8901,-115.5831,796.5698,-115.3808,796.5259
49.9000,-0.0257,0.0328,-0.0257,0.0000,0.0257,0.0000,0.0071,1.1479,-116.5547,796.9049,-116.3520,796.8616
50.0000,-0.0282,0.0425,-0.0282,0.0000,0.0282,0.0000,0.0143,1.4883,-117.5237,797.2472,-117.3205,797.2047
50.1000,-0.0310,0.0506,-0.0310,0.0000,0.0310,0.0000,0.0196,1.7715,-118.4898,797.5975,-118.2861,797.5558
50.2000,-0.0342,0.0570,-0.0342,0.0000,0.0342,0.0000,0.0227,1.9940,-119.4527,797.9567,-119.2483,797.9161
50.3000,-0.0378,0.0641,-0.0378,0.0000,0.0378,0.0000,0.0263,2.2452,-120.4119,798.3258,-120.2066,798.2863
50.4000,-0.0418,0.0699,-0.0418,0.0000,0.0418,0.0000,0.0281,2.4462,-121.3668,798.7058,-121.1605,798.6675
50.5000,-0.0465,0.0764,-0.0465,0.0000,0.0465,0.0000,0.0299,2.6749,-122.3167,799.0980,-122.1091,799.0613
50.6000,-0.0518,0.0793,-0.0518,0.0000,0.0518,0.0000,0.0274,2.7738,-123.2607,799.5043,-123.0516,799.4693
50.7000,-0.0587,0.0839,-0.0587,0.0000,0.0587,0.0000,0.0252,2.9369,-124.1974,799.9269,-123.9862,799.8943
50.8000,-0.0668,0.0952,-0.0668,0.0000,0.0668,0.0000,0.0284,3.3314,-125.1256,800.3682,-124.9116,800.3385
50.9000,-0.0765,0.1045,-0.0765,0.0000,0.0765,0.0000,0.0280,3.6564,-126.0430,800.8314,-125.8254,800.8050
51.0000,-0.0921,0.1704,-0.0921,0.0000,0.0921,0.0000,0.0783,5.9634,-126.9465,801.3209,-126.7198,801.2998
51.1000,-0.1146,0.2729,-0.1146,0.0000,0.1146,0.0000,0.1583,8.2863,-127.8312,801.8439,-127.5041,801.7679
51.2000,-0.1379,0.3196,-0.1379,0.0000,0.1379,0.0000,0.1817,9.6647,-128.6920,802.4051,-128.4390,802.4001
51.3000,-0.1838,0.4979,-0.1838,0.0000,0.1838,0.0000,0.3141,15.9814,-129.5164,803.0183,-129.2324,803.0286
51.4000,-0.2429,0.6958,-0.2429,0.0000,0.2429,0.0000,0.4529,17.5423,-130.2862,803.6989,-129.9505,803.7195
51.5000,-0.3552,1.0000,-0.3552,0.0000,0.3552,0.0000,0.8213,24.1849,-130.9766,804.4592,-130.5242,804.4835
51.6000,-0.5464,1.0000,-0.5464,0.0000,0.5464,0.0000,1.4383,33.1849,-131.5354,805.3200,-130.8708,805.2533
51.7000,-0.8259,1.0000,-0.8259,0.0000,0.8259,0.0000,2.3998,35.0000,-131.8959,806.2801,-131.0022,805.9067
51.8000,-1.1406,1.0000,-1.1406,0.0000,1.1406,0.0000,1.3860,35.0000,-132.0278,807.2971,-130.8198,806.7853
51.9000,-1.6299,1.0000,-1.6299,0.0000,1.6299,0.0000,1.9960,35.0000,-131.9240,808.3173,-130.5389,807.2449
52.0000,-1.9967,1.0000,-1.9967,0.0000,1.9967,0.0000,2.2474,35.0000,-131.5901,809.2869,-130.2234,807.7155
52.1000,-2.2605,1.0000,-2.2605,0.0000,2.2605,0.0000,1.4191,35.0000,-131.0437,810.1548,-129.7052,808.2589
52.2000,-2.3989,1.0000,-2.3989,0.0000,2.3989,0.0000,0.3815,35.0000,-130.3136,810.8750,-128.9559,808.8626
52.3000,-2.4046,1.0000,-2.4046,0.0000,2.4046,0.0000,-0.3013,35.0000,-129.4384,811.4095,-128.2866,809.3109
52.4000,-2.2290,1.0000,-2.2290,0.0000,2.2290,0.0000,-1.1628,35.0000,-128.4643,811.7302,-127.5444,809.7528
52.5000,-1.8906,-0.0122,-1.8906,0.0000,1.8906,0.0000,-1.9028,20.0000,-127.4449,811.8536,-126.7786,810.1605
52.6000,-1.4704,-0.7171,-1.4704,0.0000,1.4704,0.0000,-2.1875,5.0000,-126.4175,811.8728,-125.9964,810.5417
52.7000,-1.0495,-1.0000,-1.0495,0.0000,1.0495,0.0000,-2.0869,-10.0000,-125.3899,811.8801,-125.1764,810.9128
52.8000,-0.7104,-0.8572,-0.7104,0.0000,0.7104,0.0000,-1.5676,-25.0000,-124.3664,811.9661,-124.3017,811.2800
52.9000,-0.5269,-0.2207,-0.5269,0.0000,0.5269,0.0000,-0.7476,-14.6849,-123.3640,812.1904,-123.3736,811.6451
53.0000,-0.4524,0.1412,-0.4524,0.0000,0.4524,0.0000,-0.3112,0.3151,-122.3789,812.4832,-122.4212,811.9980
53.1000,-0.3976,0.1020,-0.3976,0.0000,0.3976,0.0000,-0.2956,3.5707,-121.3912,812.7671,-121.4594,812.3365
53.2000,-0.3373,0.0252,-0.3373,0.0000,0.3373,0.0000,-0.3121,0.8823,-120.3987,813.0336,-120.4912,812.6608
53.3000,-0.2826,0.0020,-0.2826,0.0000,0.2826,0.0000,-0.2806,0.0687,-119.4045,813.2939,-119.5175,812.9728
53.4000,-0.2366,-0.0019,-0.2366,0.0000,0.2366,0.0000,-0.2385,-0.0666,-118.4095,813.5512,-118.5413,813.2731
53.5000,-0.1987,0.0028,-0.1987,0.0000,0.1987,0.0000,-0.1960,0.0964,-117.4139,813.8060,-117.5582,813.5641
53.6000,-0.1680,0.0152,-0.1680,0.0000,0.1680,0.0000,-0.1528,0.5315,-116.4176,814.0582,-116.5718,813.8462
53.7000,-0.1424,0.0209,-0.1424,0.0000,0.1424,0.0000,-0.1215,0.7320,-115.4205,814.3073,-115.5826,814.1202
53.8000,-0.1212,0.0218,-0.1212,0.0000,0.1212,0.0000,-0.0995,0.7615,-114.4226,814.5530,-114.5912,814.3870
53.9000,-0.1036,0.0220,-0.1036,0.0000,0.1036,0.0000,-0.0815,0.7714,-113.4239,814.7955,-113.5978,814.6470
54.0000,-0.0889,0.0209,-0.0889,0.0000,0.0889,0.0000,-0.0680,0.7320,-112.4243,815.0345,-112.6026,814.9008
54.1000,-0.0766,0.0194,-0.0766,0.0000,0.0766,0.0000,-0.0572,0.6782,-111.4240,815.2702,-111.6058,815.1489
54.2000,-0.0666,0.0183,-0.0666,0.0000,0.0666,0.0000,-0.0483,0.6392,-110.4229,815.5025,-110.6076,815.3917
54.3000,-0.0580,0.0141,-0.0580,0.0000,0.0580,0.0000,-0.0439,0.4931,-109.4210,815.7314,-109.6081,815.6295
54.4000,-0.0508,0.0129,-0.0508,0.0000,0.0508,0.0000,-0.0380,0.4499,-108.4183,815.9571,-108.6074,815.8627
54.5000,-0.0447,0.0105,-0.0447,0.0000,0.0447,0.0000,-0.0342,0.3660,-107.4149,816.1794,-107.6057,816.0916
54.6000,-0.0396,0.0092,-0.0396,0.0000,0.0396,0.0000,-0.0304,0.3219,-106.4109,816.3987,-106.6032,816.3164
54.7000,-0.0354,0.0110,-0.0354,0.0000,0.0354,0.0000,-0.0244,0.3857,-105.4061,816.6149,-105.5996,816.5372
54.8000,-0.0320,0.0149,-0.0320,0.0000,0.0320,0.0000,-0.0170,0.5230,-104.4008,816.8282,-104.5952,816.7545
54.9000,-0.0289,0.0158,-0.0289,0.0000,0.0289,0.0000,-0.0131,0.5544,-103.3949,817.0386,-103.5901,816.9684
55.0000,-0.0263,0.0153,-0.0263,0.0000,0.0263,0.0000,-0.0110,0.5368,-102.3884,817.2463,-102.5844,817.1793
55.1000,-0.0241,0.0147,-0.0241,0.0000,0.0241,0.0000,-0.0093,0.5152,-101.3814,817.4515,-101.5780,817.3871
55.2000,-0.0221,0.0134,-0.0221,0.0000,0.0221,0.0000,-0.0087,0.4690,-100.3738,817.6541,-100.5710,817.5922
55.3000,-0.0203,0.0121,-0.0203,0.0000,0.0203,0.0000,-0.0082,0.4238,-99.3658,817.8543,-99.5634,817.7946
55.4000,-0.0187,0.0117,-0.0187,0.0000,0.0187,0.0000,-0.0071,0.4083,-98.3573,818.0522,-98.5554,817.9944
55.5000,-0.0173,0.0093,-0.0173,0.0000,0.0173,0.0000,-0.0080,0.3264,-97.3484,818.2478,-97.5469,818.1919
55.6000,-0.0160,0.0088,-0.0160,0.0000,0.0160,0.0000,-0.0072,0.3096,-96.3390,818.4414,-96.5379,818.3871
55.7000,-0.0149,0.0071,-0.0149,0.0000,0.0149,0.0000,-0.0078,0.2486,-95.3293,818.6329,-95.5285,818.5801
55.8000,-0.0140,0.0085,-0.0140,0.0000,0.0140,0.0000,-0.0055,0.2972,-94.3192,818.8224,-94.5187,818.7709
55.9000,-0.0132,0.0094,-0.0132,0.0000,0.0132,0.0000,-0.0038,0.3302,-93.3088,819.0101,-93.5085,818.9597
56.0000,-0.0124,0.0089,-0.0124,0.0000,0.0124,0.0000,-0.0035,0.3126,-92.2980,819.1960,-92.4980,819.1467
56.1000,-0.0117,0.0092,-0.0117,0.0000,0.0117,0.0000,-0.0025,0.3220,-91.2869,819.3801,-91.4871,819.3319
56.2000,-0.0110,0.0087,-0.0110,0.0000,0.0110,0.0000,-0.0023,0.3043,-90.2756,819.5626,-90.4759,819.5154
56.3000,-0.0105,0.0085,-0.0105,0.0000,0.0105,0.0000,-0.0020,0.2975,-89.2639,819.7436,-89.4644,819.6972
56.4000,-0.0099,0.0073,-0.0099,0.0000,0.0099,0.0000,-0.0027,0.2542,-88.2520,819.9230,-88.4527,819.8775
56.5000,-0.0094,0.0067,-0.0094,0.0000,0.0094,0.0000,-0.0027,0.2344,-87.2398,820.1010,-87.4406,820.0563
56.6000,-0.0090,0.0066,-0.0090,0.0000,0.0090,0.0000,-0.0024,0.2315,-86.2274,820.2777,-86.4284,820.2336
56.7000,-0.0085,0.0051,-0.0085,0.0000,0.0085,0.0000,-0.0034,0.1792,-85.2147,820.4529,-85.4159,820.4096
56.8000,-0.0081,0.0045,-0.0081,0.0000,0.0081,0.0000,-0.0035,0.1579,-84.2019,820.6270,-84.4031,820.5843
56.9000,-0.0077,0.0040,-0.0077,0.0000,0.0077,0.0000,-0.0037,0.1395,-83.1888,820.7997,-83.3901,820.7577
57.0000,-0.0074,0.0057,-0.0074,0.0000,0.0074,0.0000,-0.0017,0.2010,-82.1755,820.9714,-82.3770,820.9299
57.1000,-0.0074,0.0073,-0.0074,0.0000,0.0074,0.0000,0.0000,0.2566,-81.1621,821.1422,-81.3636,821.1008
57.2000,-0.0078,0.0114,-0.0078,0.0000,0.0078,0.0000,0.0036,0.3973,-80.1486,821.3125,-80.3500,821.2708
57.3000,-0.0091,0.0173,-0.0091,0.0000,0.0091,0.0000,0.0082,0.6051,-79.1350,821.4825,-79.3363,821.4396
57.4000,-0.0109,0.0218,-0.0109,0.0000,0.0109,0.0000,0.0108,0.7629,-78.1214,821.6521,-78.3224,821.6074
57.5000,-0.0132,0.0259,-0.0132,0.0000,0.0132,0.0000,0.0127,0.9063,-77.1077,821.8211,-77.3083,821.7743
57.6000,-0.0158,0.0299,-0.0158,0.0000,0.0158,0.0000,0.0141,1.0470,-76.0938,821.9895,-76.2941,821.9402
57.7000,-0.0186,0.0329,-0.0186,0.0000,0.0186,0.0000,0.0143,1.1505,-75.0799,822.1571,-75.2797,822.1053
57.8000,-0.0213,0.0354,-0.0213,0.0000,0.0213,0.0000,0.0141,1.2399,-74.0658,822.3239,-74.2652,822.2695
57.9000,-0.0239,0.0364,-0.0239,0.0000,0.0239,0.0000,0.0124,1.2725,-73.0515,822.4897,-73.2506,822.4330
58.0000,-0.0264,0.0382,-0.0264,0.0000,0.0264,0.0000,0.0118,1.3376,-72.0371,822.6545,-72.2358,822.5956
58.1000,-0.0286,0.0389,-0.0286,0.0000,0.0286,0.0000,0.0103,1.3620,-71.0226,822.8184,-71.2210,822.7574
58.2000,-0.0306,0.0398,-0.0306,0.0000,0.0306,0.0000,0.0092,1.3938,-70.0078,822.9813,-70.2060,822.9186
58.3000,-0.0323,0.0408,-0.0323,0.0000,0.0323,0.0000,0.0085,1.4271,-68.9929,823.1431,-69.1909,823.0790
58.4000,-0.0335,0.0399,-0.0335,0.0000,0.0335,0.0000,0.0064,1.3948,-67.9774,823.3040,-68.1755,823.2388
58.5000,-0.0343,0.0388,-0.0343,0.0000,0.0343,0.0000,0.0045,1.3574,-66.9545,823.4650,-67.1556,823.3987
58.6000,-0.0348,0.0375,-0.0348,0.0000,0.0348,0.0000,0.0027,1.3121,-65.8933,823.6311,-66.1041,823.5630
58.7000,-0.0347,0.0332,-0.0347,0.0000,0.0347,0.0000,-0.0015,1.1610,-64.7861,823.8032,-65.0054,823.7340
58.8000,-0.0343,0.0306,-0.0343,0.0000,0.0343,0.0000,-0.0036,1.0721,-63.6413,823.9800,-63.8677,823.9104
58.9000,-0.0334,0.0277,-0.0334,0.0000,0.0334,0.0000,-0.0057,0.9710,-62.4660,824.1603,-62.6982,824.0910
59.0000,-0.0322,0.0258,-0.0322,0.0000,0.0322,0.0000,-0.0064,0.9026,-61.2657,824.3436,-61.5027,824.2750
59.1000,-0.0306,0.0220,-0.0306,0.0000,0.0306,0.0000,-0.0086,0.7712,-60.0450,824.5291,-60.2860,824.4616
59.2000,-0.0287,0.0183,-0.0287,0.0000,0.0287,0.0000,-0.0104,0.6413,-58.8077,824.7162,-59.0520,824.6503
59.3000,-0.0267,0.0170,-0.0267,0.0000,0.0267,0.0000,-0.0098,0.5937,-57.5568,824.9047,-57.8039,824.8405
59.4000,-0.0246,0.0137,-0.0246,0.0000,0.0246,0.0000,-0.0109,0.4811,-56.2949,825.0943,-56.5443,825.0320
59.5000,-0.0225,0.0114,-0.0225,0.0000,0.0225,0.0000,-0.0111,0.3985,-55.0132,825.2863,-55.2690,825.2253
59.6000,-0.0202,0.0087,-0.0202,0.0000,0.0202,0.0000,-0.0114,0.3062,-53.6944,825.4833,-53.9580,825.4236
59.7000,-0.0178,0.0062,-0.0178,0.0000,0.0178,0.0000,-0.0116,0.2187,-52.3420,825.6850,-52.6122,825.6267
59.8000,-0.0157,0.0048,-0.0157,0.0000,0.0157,0.0000,-0.0109,0.1683,-50.9625,825.8906,-51.2380,825.8337
59.9000,-0.0136,0.0028,-0.0136,0.0000,0.0136,0.0000,-0.0109,0.0972,-49.5607,826.0992,-49.8406,826.0438
60.0000,-0.0117,0.0011,-0.0117,0.0000,0.0117,0.0000,-0.0106,0.0384,-48.1407,826.3103,-48.4243,826.2563
60.1000,-0.0099,0.0005,-0.0099,0.0000,0.0099,0.0000,-0.0093,0.0189,-46.7060,826.5236,-46.9926,826.4710
60.2000,-0.0083,0.0003,-0.0083,0.0000,0.0083,0.0000,-0.0080,0.0093,-45.2593,826.7386,-45.5483,826.6873
60.3000,-0.0067,-0.0022,-0.0067,0.0000,0.0067,0.0000,-0.0088,-0.0754,-43.8027,826.9550,-44.0937,826.9050
60.4000,-0.0053,-0.0015,-0.0053,0.0000,0.0053,0.0000,-0.0069,-0.0541,-42.3382,827.1727,-42.6309,827.1238
60.5000,-0.0040,-0.0024,-0.0040,0.0000,0.0040,0.0000,-0.0065,-0.0857,-40.8671,827.3915,-41.1612,827.3438
60.6000,-0.0028,-0.0027,-0.0028,0.0000,0.0028,0.0000,-0.0056,-0.0949,-39.3908,827.6113,-39.6860,827.5645
60.7000,-0.0017,-0.0046,-0.0017,0.0000,0.0017,0.0000,-0.0062,-0.1597,-37.9101,827.8318,-38.2063,827.7860
60.8000,-0.0006,-0.0046,-0.0006,0.0000,0.0006,0.0000,-0.0052,-0.1618,-36.4260,828.0532,-36.7230,828.0082
60.9000,0.0004,-0.0054,0.0004,0.0000,-0.0004,0.0000,-0.0050,-0.1891,-34.9390,828.2752,-35.2366,828.2312
61.0000,0.0016,-0.0075,0.0016,0.0000,-0.0016,0.0000,-0.0059,-0.2633,-33.4497,828.4979,-33.7479,828.4549
61.1000,0.0027,-0.0079,0.0027,0.0000,-0.0027,0.0000,-0.0052,-0.2762,-31.9585,828.7214,-32.2573,828.6793
61.2000,0.0038,-0.0101,0.0038,0.0000,-0.0038,0.0000,-0.0063,-0.3536,-30.4658,828.9454,-30.7650,828.9044
61.3000,0.0049,-0.0103,0.0049,0.0000,-0.0049,0.0000,-0.0054,-0.3613,-28.9720,829.1703,-29.2716,829.1301
