Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
49.1000,-0.3312,0.5797,-0.3312,0.0000,0.5797,0.0000,0.0000,20.2895,-110.0665,702.0347,-110.0332,702.4445
49.2000,-0.5536,0.9690,-0.5536,0.0000,0.9690,0.0000,0.0000,31.4492,-109.4018,701.2901,-109.2211,701.9158
49.3000,-1.0086,1.0000,-1.0086,0.0000,1.7652,0.0000,0.0000,35.0000,-108.9468,700.4031,-108.4788,701.4427
49.4000,-1.6959,1.0000,-1.6959,0.0000,2.9682,0.0000,0.0000,35.0000,-108.7548,699.4249,-107.8772,701.0654
49.5000,-2.5587,1.0000,-2.5587,0.0000,4.4783,0.0000,0.0000,35.0000,-108.8407,698.4316,-107.4526,700.8021
49.6000,-3.5261,1.0000,-3.5261,0.0000,6.1715,0.0000,0.0000,35.0000,-109.1977,697.5010,-107.2702,700.6895
49.7000,-4.5219,1.0000,-4.5219,0.0000,7.9145,0.0000,0.0000,35.0000,-109.7982,696.7052,-107.3068,700.7118
49.8000,-5.4696,1.0000,-5.4696,0.0000,9.5731,0.0000,0.0000,35.0000,-110.5952,696.1064,-107.5396,700.8561
49.9000,-6.2946,1.0000,-6.2946,0.0000,11.0171,0.0000,0.0000,35.0000,-111.5266,695.7513,-108.0147,701.1508
50.0000,-6.9384,1.0000,-6.9384,0.0000,12.1439,0.0000,0.0000,35.0000,-112.5200,695.6675,-108.6131,701.5276
50.1000,-7.3530,1.0000,-7.3530,0.0000,12.8695,0.0000,0.0000,35.0000,-113.4977,695.8616,-109.3217,701.9807
50.2000,-7.5097,1.0000,-7.5097,0.0000,13.1438,0.0000,0.0000,35.0000,-114.3838,696.3185,-110.0819,702.4766
50.3000,-7.3984,1.0000,-7.3984,0.0000,12.9490,0.0000,0.0000,35.0000,-115.1090,697.0024,-110.8349,702.9788
50.4000,-7.0276,1.0000,-7.0276,0.0000,12.3000,0.0000,0.0000,35.0000,-115.6170,697.8603,-111.5253,703.4500
50.5000,-6.4236,1.0000,-6.4236,0.0000,11.2429,0.0000,0.0000,35.0000,-115.8680,698.8250,-112.1005,703.8506
50.6000,-5.6302,1.0000,-5.6302,0.0000,9.8542,0.0000,0.0000,35.0000,-115.8425,699.8216,-112.5922,704.2026
50.7000,-4.7027,1.0000,-4.7027,0.0000,8.2309,0.0000,0.0000,35.0000,-115.5426,700.7723,-112.8319,704.3743
50.8000,-3.7117,1.0000,-3.7117,0.0000,6.4963,0.0000,0.0000,35.0000,-114.9916,701.6030,-112.9113,704.4330
50.9000,-2.7298,1.0000,-2.7298,0.0000,4.7777,0.0000,0.0000,35.0000,-114.2324,702.2491,-112.8089,704.3577
51.0000,-1.8409,1.0000,-1.8409,0.0000,3.2221,0.0000,0.0000,35.0000,-113.3242,702.6601,-112.4428,704.0957
51.1000,-1.1132,1.0000,-1.1132,0.0000,1.9484,0.0000,0.0000,35.0000,-112.3378,702.8041,-111.9024,703.7119
51.2000,-0.6126,1.0000,-0.6126,0.0000,1.0721,0.0000,0.0000,35.0000,-111.3500,702.6697,-111.2007,703.2261
51.3000,-0.3660,0.6407,-0.3660,0.0000,0.6407,0.0000,0.0000,23.7560,-110.4256,702.2928,-110.4027,702.6882
51.4000,-0.3096,0.5420,-0.3096,0.0000,0.5420,0.0000,0.0000,18.9686,-109.5757,701.7674,-109.5719,702.1421
51.5000,-0.4086,1.0000,-0.4086,0.0000,0.7151,0.0000,13.7863,27.4027,-108.8143,701.1209,-108.7384,701.6068
51.6000,-0.7198,1.0000,-0.7198,0.0000,1.2598,0.0000,37.4513,35.0000,-108.2196,700.3207,-107.9410,701.1051
51.7000,-1.2825,1.0000,-1.2825,0.0000,2.2447,0.0000,61.8557,35.0000,-107.8679,699.3879,-107.2495,700.6769
51.8000,-2.0552,1.0000,-2.0552,0.0000,3.5971,0.0000,81.4146,35.0000,-107.7877,698.3943,-106.7117,700.3491
51.9000,-2.9725,1.0000,-2.9725,0.0000,5.2027,0.0000,94.3384,35.0000,-107.9854,697.4172,-106.3945,700.1566
52.0000,-3.9626,1.0000,-3.9626,0.0000,6.9356,0.0000,99.6564,35.0000,-108.4454,696.5328,-106.2949,700.0969
52.1000,-4.9462,1.0000,-4.9462,0.0000,8.6570,0.0000,97.1296,35.0000,-109.1320,695.8101,-106.4338,700.1802
52.2000,-5.8491,1.0000,-5.8491,0.0000,10.2374,0.0000,87.3538,35.0000,-109.9916,695.3053,-106.7644,700.3812
52.3000,-6.6007,1.0000,-6.6007,0.0000,11.5528,0.0000,70.6415,35.0000,-110.9572,695.0577,-107.3184,700.7189
52.4000,-7.1484,1.0000,-7.1484,0.0000,12.5114,0.0000,49.0288,35.0000,-111.9537,695.0869,-107.9873,701.1338
52.5000,-7.4511,1.0000,-7.4511,0.0000,13.0413,0.0000,23.8811,35.0000,-112.9032,695.3903,-108.7397,701.6077
52.6000,-7.4882,1.0000,-7.4882,0.0000,13.1061,0.0000,-2.9215,35.0000,-113.7319,695.9443,-109.5202,702.1088
52.7000,-7.2670,-1.0000,-7.2670,0.0000,12.7190,0.0000,-27.5343,25.4000,-114.3900,696.6945,-110.2694,702.6003
52.8000,-6.8733,-1.0000,-6.8733,0.0000,12.0300,0.0000,-42.1059,13.4000,-114.9114,697.5471,-110.9641,703.0661
52.9000,-6.4023,-1.0000,-6.4023,0.0000,11.2056,0.0000,-47.7283,1.4000,-115.3648,698.4384,-111.6230,703.5178
53.0000,-5.9327,-1.0000,-5.9327,0.0000,10.3837,0.0000,-45.6246,-10.6000,-115.8244,699.3264,-112.2749,703.9755
53.1000,-5.5423,-1.0000,-5.5423,0.0000,9.7004,0.0000,-35.5637,-22.6000,-116.3641,700.1673,-112.9481,704.4602
53.2000,-5.3268,-1.0000,-5.3268,0.0000,9.3232,0.0000,-15.3197,-34.6000,-117.0505,700.8912,-113.5967,704.9404
53.3000,-5.3975,1.0000,-5.3975,0.0000,9.4469,0.0000,13.1406,-22.6000,-117.8870,701.4364,-113.5967,704.9404
53.4000,-5.5839,1.0000,-5.5839,0.0000,9.7732,0.0000,24.6461,-10.6000,-118.7959,701.8524,-115.0768,706.1019
53.5000,-5.8980,1.0000,-5.8980,0.0000,10.3230,0.0000,31.7153,1.4000,-119.7279,702.2150,-115.7446,706.6629
53.6000,-6.2261,1.0000,-6.2261,0.0000,10.8973,0.0000,31.2606,13.4000,-120.6496,702.6024,-116.3350,707.1831
53.7000,-6.4867,1.0000,-6.4867,0.0000,11.3533,0.0000,22.7847,25.4000,-121.5205,703.0917,-116.9001,707.7065
53.8000,-6.5862,1.0000,-6.5862,0.0000,11.5274,0.0000,5.0518,35.0000,-122.2678,703.7520,-117.4398,708.2325
53.9000,-6.4510,-1.0000,-6.4510,0.0000,11.2907,0.0000,-16.6195,27.8000,-122.8147,704.5864,-117.9374,708.7438
54.0000,-6.1309,-1.0000,-6.1309,0.0000,10.7306,0.0000,-33.7813,15.8000,-123.1935,705.5110,-118.4830,709.3459
54.1000,-5.7494,-1.0000,-5.7494,0.0000,10.0629,0.0000,-41.1018,3.8000,-123.4820,706.4684,-118.9573,709.9268
54.2000,-5.3941,-1.0000,-5.3941,0.0000,9.4410,0.0000,-34.3762,-8.2000,-123.7611,707.4286,-119.3091,710.3931
54.3000,-5.1345,-1.0000,-5.1345,0.0000,8.9866,0.0000,-16.1775,-20.2000,-124.1116,708.3646,-119.6407,710.8566
54.4000,-5.0202,1.0000,-5.0202,0.0000,8.7866,0.0000,-6.8980,-27.4000,-124.6114,709.2287,-120.1357,711.6690
54.5000,-5.2344,1.0000,-5.2344,0.0000,9.1616,0.0000,20.5458,-15.4000,-125.2592,709.9894,-120.3745,712.1589
54.6000,-5.5600,1.0000,-5.5600,0.0000,9.7313,0.0000,40.4638,-3.4000,-125.9755,710.6872,-120.5420,712.5024
54.7000,-5.9684,1.0000,-5.9684,0.0000,10.4462,0.0000,31.2803,8.6000,-126.6966,711.3799,-120.8112,713.2654
54.8000,-6.3590,1.0000,-6.3590,0.0000,11.1298,0.0000,41.1686,20.6000,-127.3609,712.1266,-120.8598,713.4031
54.9000,-6.7090,1.0000,-6.7090,0.0000,11.7423,0.0000,31.4994,32.6000,-127.8877,712.9743,-120.8598,713.4031
55.0000,-6.8929,1.0000,-6.8929,0.0000,12.0643,0.0000,14.2654,35.0000,-128.1771,713.9282,-120.8598,713.4031
55.1000,-6.9987,1.0000,-6.9987,0.0000,12.2494,0.0000,9.9900,35.0000,-128.1916,714.9250,-120.8598,713.4031
55.2000,-7.0695,1.0000,-7.0695,0.0000,12.3734,0.0000,6.1050,35.0000,-127.9299,715.8869,-120.8598,713.4031
55.3000,-7.0868,1.0000,-7.0868,0.0000,12.4036,0.0000,0.1702,35.0000,-127.4126,716.7390,-120.8598,713.4031
55.4000,-6.9955,-0.6051,-6.9955,0.0000,12.2438,0.0000,-12.8489,32.6000,-126.6804,717.4156,-120.8598,713.4031
55.5000,-5.1155,-1.0000,-5.1155,0.0000,8.9533,0.0000,-74.8953,20.6000,-125.8113,717.9077,-120.9606,716.1896
55.6000,-4.4527,-1.0000,-4.4527,0.0000,7.7934,0.0000,-81.5424,8.6000,-124.8839,718.2810,-120.7696,716.7525
55.7000,-3.6846,-1.0000,-3.6846,0.0000,6.4490,0.0000,-69.5505,-3.4000,-123.9408,718.6134,-120.6633,717.0658
55.8000,-3.0811,-1.0000,-3.0811,0.0000,5.3927,0.0000,-63.3325,-15.4000,-123.0124,718.9840,-120.4830,717.3889
55.9000,-2.5379,-1.0000,-2.5379,0.0000,4.4419,0.0000,-43.6141,-27.4000,-122.1403,719.4709,-120.1842,717.9240
56.0000,-2.3027,-1.0000,-2.3027,0.0000,4.0303,0.0000,-19.2525,-35.0000,-121.4020,720.1409,-119.6836,718.5812
56.1000,-2.4309,1.0000,-2.4309,0.0000,4.2546,0.0000,17.7736,-25.4000,-120.8601,720.9789,-119.1813,719.1208
56.2000,-2.8085,1.0000,-2.8085,0.0000,4.9156,0.0000,42.3564,-13.4000,-120.4683,721.8983,-118.6738,719.6027
56.3000,-3.3172,1.0000,-3.3172,0.0000,5.8059,0.0000,55.1683,-1.4000,-120.1495,722.8461,-118.1842,720.0273
56.4000,-3.8666,1.0000,-3.8666,0.0000,6.7676,0.0000,54.3605,10.6000,-119.8241,723.7915,-117.5466,720.5190
56.5000,-4.4038,1.0000,-4.4038,0.0000,7.7077,0.0000,50.5105,22.6000,-119.4125,724.7020,-117.0031,720.8935
56.6000,-4.8203,1.0000,-4.8203,0.0000,8.4367,0.0000,37.6432,34.6000,-118.8387,725.5181,-116.4198,721.2729
56.7000,-5.0187,1.0000,-5.0187,0.0000,8.7839,0.0000,15.0497,35.0000,-118.0693,726.1520,-115.7437,721.6857
56.8000,-4.9742,-0.5371,-4.9742,0.0000,8.7060,0.0000,-9.2432,32.6000,-117.1550,726.5493,-115.1358,722.0334
56.9000,-4.7064,-1.0000,-4.7064,0.0000,8.2374,0.0000,-29.8669,20.6000,-116.1722,726.7272,-114.2723,722.4919
57.0000,-4.3184,-1.0000,-4.3184,0.0000,7.5582,0.0000,-40.9967,8.6000,-115.1736,726.7737,-113.4489,722.9020
57.1000,-3.8986,-1.0000,-3.8986,0.0000,6.8236,0.0000,-42.3910,-3.4000,-114.1736,726.7765,-112.7201,723.2432
57.2000,-3.5159,-1.0000,-3.5159,0.0000,6.1536,0.0000,-36.4033,-15.4000,-113.1749,726.8202,-111.9491,723.5891
57.3000,-3.2546,-1.0000,-3.2546,0.0000,5.6963,0.0000,-21.9936,-27.4000,-112.1911,726.9923,-111.1184,723.9445
57.4000,-3.2137,1.0000,-3.2137,0.0000,5.6247,0.0000,2.4318,-29.8000,-111.2710,727.3774,-110.2446,724.3015
57.5000,-3.4095,1.0000,-3.4095,0.0000,5.9674,0.0000,23.8722,-17.8000,-110.4486,727.9446,-109.3782,724.6404
57.6000,-3.7427,1.0000,-3.7427,0.0000,6.5507,0.0000,35.4053,-5.8000,-109.6935,728.5999,-108.5403,724.9557
57.7000,-4.1251,1.0000,-4.1251,0.0000,7.2199,0.0000,38.4006,6.2000,-108.9542,729.2731,-107.7148,725.2554
57.8000,-4.4767,1.0000,-4.4767,0.0000,7.8354,0.0000,33.3830,18.2000,-108.1755,729.9000,-106.8751,725.5501
57.9000,-4.7111,1.0000,-4.7111,0.0000,8.2456,0.0000,19.3675,30.2000,-107.3122,730.4014,-105.9995,725.8475
58.0000,-4.7268,1.0000,-4.7268,0.0000,8.2730,0.0000,-4.8053,35.0000,-106.3537,730.6755,-105.0949,726.1452
58.1000,-4.4933,-1.0000,-4.4933,0.0000,7.8644,0.0000,-28.0690,23.0000,-105.3558,730.7061,-104.2085,726.4284
58.2000,-4.1047,-1.0000,-4.1047,0.0000,7.1843,0.0000,-9.1960,11.0000,-104.3635,730.5856,-103.3609,726.6918
58.3000,-3.6393,1.0000,-3.6393,0.0000,6.3697,0.0000,-2.0343,18.2000,-103.3858,730.3779,-102.5403,726.9404
58.4000,-3.0665,1.0000,-3.0665,0.0000,5.3672,0.0000,0.0000,30.2000,-102.4517,730.0253,-101.7767,727.1667
58.5000,-2.3266,1.0000,-2.3266,0.0000,4.0721,0.0000,0.0000,35.0000,-101.6338,729.4554,-101.1350,727.3531
58.6000,-1.4334,1.0000,-1.4334,0.0000,2.5088,0.0000,0.0000,35.0000,-101.0054,728.6816,-100.7223,727.4709
58.7000,-0.4530,0.7928,-0.4530,0.0000,0.7928,0.0000,0.0000,32.6000,-100.6144,727.7645,-100.5490,727.5200
58.8000,0.5432,-0.9507,0.5432,0.0000,-0.9507,0.0000,0.0000,20.6000,-100.4433,726.7806,-100.6123,727.5021
58.9000,1.5192,-1.0000,1.5192,0.0000,-2.6590,0.0000,0.0000,8.6000,-100.4037,725.7816,-100.8198,727.4432
59.0000,2.4802,-1.0000,2.4802,0.0000,-4.3410,0.0000,0.0000,-3.4000,-100.4079,724.7816,-101.0996,727.3634
59.1000,3.4462,-1.0000,3.4462,0.0000,-6.0316,0.0000,0.0000,-15.4000,-100.3711,723.7825,-101.3473,727.2914
59.2000,4.4341,-1.0000,4.4341,0.0000,-7.7607,0.0000,0.0000,-27.4000,-100.2059,722.7975,-101.4907,727.2498
59.3000,5.4296,-1.0000,5.4296,0.0000,-9.5031,0.0000,0.0000,-35.0000,-99.8233,721.8768,-101.4348,727.2661
59.4000,6.3714,-1.0000,6.3714,0.0000,-11.1514,0.0000,0.0000,-35.0000,-99.2024,721.0969,-101.1212,727.3571
59.5000,7.1832,-1.0000,7.1832,0.0000,-12.5723,0.0000,0.0000,-35.0000,-98.3901,720.5191,-100.5244,727.5270
59.6000,7.8004,-1.0000,7.8004,0.0000,-13.6527,0.0000,0.0000,-35.0000,-97.4497,720.1884,-99.7263,727.7509
59.7000,8.1721,-1.0000,8.1721,0.0000,-14.3032,0.0000,0.0000,-35.0000,-96.4545,720.1305,-98.7907,728.0077
59.8000,8.2678,-1.0000,8.2678,0.0000,-14.4707,0.0000,0.0000,-35.0000,-95.4821,720.3499,-97.7914,728.2758
59.9000,8.0800,-1.0000,8.0800,0.0000,-14.1420,0.0000,0.0000,-35.0000,-94.6082,720.8297,-96.8057,728.5344
60.0000,7.6246,-1.0000,7.6246,0.0000,-13.3448,0.0000,0.0000,-35.0000,-93.9010,721.5322,-95.9112,728.7643
60.1000,6.9388,-1.0000,6.9388,0.0000,-12.1446,0.0000,0.0000,-35.0000,-93.4156,722.4030,-95.1782,728.9495
60.2000,6.0785,-1.0000,6.0785,0.0000,-10.6389,0.0000,0.0000,-35.0000,-93.1898,723.3740,-94.6894,729.0719
60.3000,5.1119,-1.0000,5.1119,0.0000,-8.9471,0.0000,0.0000,-35.0000,-93.2412,724.3695,-94.4290,729.1363
60.4000,4.1156,-1.0000,4.1156,0.0000,-7.2034,0.0000,0.0000,-35.0000,-93.5658,725.3121,-94.4625,729.1281
60.5000,3.1669,-1.0000,3.1669,0.0000,-5.5429,0.0000,0.0000,-35.0000,-94.1382,726.1282,-94.7750,729.0505
60.6000,2.3389,-1.0000,2.3389,0.0000,-4.0937,0.0000,0.0000,-35.0000,-94.9140,726.7542,-95.3134,728.9157
60.7000,1.6941,-1.0000,1.6941,0.0000,-2.9651,0.0000,0.0000,-35.0000,-95.8326,727.1414,-96.0596,728.7264
60.8000,1.2811,-1.0000,1.2811,0.0000,-2.2423,0.0000,0.0000,-35.0000,-96.8224,727.2596,-96.9449,728.4981
60.9000,1.1302,-1.0000,1.1302,0.0000,-1.9781,0.0000,0.0000,-35.0000,-97.8064,727.0996,-97.9036,728.2460
61.0000,1.2523,-1.0000,1.2523,0.0000,-2.1918,0.0000,0.0000,-35.0000,-98.7077,726.6738,-98.8649,727.9876
61.1000,1.6377,-1.0000,1.6377,0.0000,-2.8663,0.0000,0.0000,-35.0000,-99.4562,726.0154,-99.7588,727.7418
61.2000,2.2583,-1.0000,2.2583,0.0000,-3.9525,0.0000,0.0000,-35.0000,-99.9936,725.1758,-100.5213,727.5279
61.3000,3.0682,-1.0000,3.0682,0.0000,-5.3700,0.0000,0.0000,-35.0000,-100.2779,724.2203,-101.0987,727.3636
61.4000,4.0054,-1.0000,4.0054,0.0000,-7.0104,0.0000,0.0000,-35.0000,-100.2870,723.2235,-101.4250,727.2689
61.5000,4.9999,-1.0000,4.9999,0.0000,-8.7510,0.0000,0.0000,-35.0000,-100.0203,722.2631,-101.4899,727.2500
61.6000,5.9742,-1.0000,5.9742,0.0000,-10.4563,0.0000,0.0000,-35.0000,-99.4984,721.4138,-101.2882,727.3086
61.7000,6.8515,-1.0000,6.8515,0.0000,-11.9917,0.0000,0.0000,-35.0000,-98.7620,720.7418,-100.7928,727.4509
61.8000,7.5610,-1.0000,7.5610,0.0000,-13.2336,0.0000,0.0000,-35.0000,-97.8686,720.2995,-100.0744,727.6544
61.9000,8.0437,-1.0000,8.0437,0.0000,-14.0784,0.0000,0.0000,-35.0000,-96.8878,720.1215,-99.2340,727.8871
62.0000,8.2616,-1.0000,8.2616,0.0000,-15.7080,0.0000,0.0000,-35.0000,-95.8959,720.2215,-98.2102,728.1646
62.1000,8.1958,-1.0000,8.1958,0.0000,-19.2975,0.0000,0.0000,-35.0000,-94.9704,720.5919,-97.2098,728.4292
62.2000,7.8530,-1.0000,7.8530,0.0000,-18.4902,0.0000,0.0000,-35.0000,-94.1833,721.2036,-96.2679,728.6733
62.3000,7.2614,-1.0000,7.2614,0.0000,-17.0973,0.0000,0.0000,-35.0000,-93.5960,722.0091,-95.4587,728.8793
62.4000,6.4686,-1.0000,6.4686,0.0000,-15.2306,0.0000,0.0000,-35.0000,-93.2542,722.9454,-94.8725,729.0261
62.5000,5.5392,-1.0000,5.5392,0.0000,-13.0424,0.0000,0.0000,-35.0000,-93.1846,723.9399,-94.4986,729.1191
62.6000,4.5462,-1.0000,4.5462,0.0000,-10.7042,0.0000,0.0000,-35.0000,-93.3926,724.9148,-94.4146,729.1398
62.7000,3.5678,-1.0000,3.5678,0.0000,-8.4006,0.0000,0.0000,-35.0000,-93.8621,725.7943,-94.6005,729.0941
62.8000,2.6786,-1.0000,2.6786,0.0000,-6.3068,0.0000,0.0000,-35.0000,-94.5563,726.5097,-95.0524,728.9810
62.9000,1.9478,-1.0000,1.9478,0.0000,-4.5861,0.0000,0.0000,-35.0000,-95.4212,727.0053,-95.7192,728.8132
63.0000,1.4296,-1.0000,1.4296,0.0000,-3.3661,0.0000,0.0000,-35.0000,-96.3894,727.2426,-96.5509,728.6006
63.1000,1.1626,-1.0000,1.1626,0.0000,-2.5617,0.0000,0.0000,-35.0000,-97.3855,727.2028,-97.4859,728.3568
63.2000,1.1661,-1.0000,1.1661,0.0000,-2.5694,0.0000,0.0000,-35.0000,-98.3318,726.8893,-98.4550,728.0986
63.3000,1.4397,-1.0000,1.4397,0.0000,-2.9548,0.0000,0.0000,-35.0000,-99.1546,726.3265,-99.3874,727.8447
63.4000,1.9634,-1.0000,1.9634,0.0000,-4.0296,0.0000,0.0000,-35.0000,-99.7897,725.5581,-100.2159,727.6145
63.5000,2.6975,-1.0000,2.6975,0.0000,-5.1288,0.0000,0.0000,-35.0000,-100.1876,724.6442,-100.8646,727.4305
63.6000,3.5876,-1.0000,3.5876,0.0000,-6.8212,0.0000,0.0000,-35.0000,-100.3175,723.6558,-101.3146,727.3010
63.7000,4.5666,-1.0000,4.5666,0.0000,-8.6826,0.0000,0.0000,-35.0000,-100.1690,722.6701,-101.4947,727.2487
63.8000,5.5593,-1.0000,5.5593,0.0000,-10.5700,0.0000,0.0000,-35.0000,-99.7538,721.7638,-101.4079,727.2739
63.9000,6.4882,-1.0000,6.4882,0.0000,-12.3361,0.0000,0.0000,-35.0000,-99.1043,721.0076,-101.0609,727.3746
64.0000,7.2775,-1.0000,7.2775,0.0000,-13.8369,0.0000,0.0000,-35.0000,-98.2711,720.4604,-100.4346,727.5525
64.1000,7.8645,-1.0000,7.8645,0.0000,-14.9530,0.0000,0.0000,-35.0000,-97.3190,720.1649,-99.6143,727.7819
64.2000,8.2009,-1.0000,8.2009,0.0000,-15.5926,0.0000,0.0000,-35.0000,-96.3224,720.1440,-98.6656,728.0416
64.3000,8.2589,-1.0000,8.2589,0.0000,-15.7030,0.0000,0.0000,-35.0000,-95.3588,720.3995,-97.6633,728.3098
64.4000,8.0342,-1.0000,8.0342,0.0000,-15.2756,0.0000,0.0000,-35.0000,-94.5034,720.9114,-96.6849,728.5657
64.5000,7.5456,-1.0000,7.5456,0.0000,-15.4865,0.0000,0.0000,-35.0000,-93.8228,721.6397,-95.8075,728.7907
64.6000,6.8330,-1.0000,6.8330,0.0000,-14.0241,0.0000,0.0000,-35.0000,-93.3701,722.5278,-95.1001,728.9691
64.7000,5.9547,-1.0000,5.9547,0.0000,-12.2214,0.0000,0.0000,-35.0000,-93.1805,723.5065,-94.6427,729.0836
64.8000,4.9795,-1.0000,4.9795,0.0000,-10.2199,0.0000,0.0000,-35.0000,-93.2689,724.4995,-94.4178,729.1390
64.9000,3.9852,-1.0000,3.9852,0.0000,-8.1792,0.0000,0.0000,-35.0000,-93.6283,725.4293,-94.4872,729.1219
65.0000,3.0484,-1.0000,3.0484,0.0000,-6.2565,0.0000,0.0000,-35.0000,-94.2308,726.2236,-94.8332,729.0359
65.1000,2.2415,-1.0000,2.2415,0.0000,-4.6006,0.0000,0.0000,-35.0000,-95.0293,726.8204,-95.4011,728.8937
65.2000,1.6251,-1.0000,1.6251,0.0000,-3.3353,0.0000,0.0000,-35.0000,-95.9616,727.1732,-96.1696,728.6984
65.3000,1.2454,-1.0000,1.2454,0.0000,-2.5561,0.0000,0.0000,-35.0000,-96.9552,727.2545,-97.0688,728.4659
65.4000,1.1307,-1.0000,1.1307,0.0000,-2.3207,0.0000,0.0000,-35.0000,-97.9325,727.0579,-98.0320,728.2119
65.5000,1.2888,-1.0000,1.2888,0.0000,-2.6451,0.0000,0.0000,-35.0000,-98.8173,726.5989,-98.9881,727.9542
65.6000,1.7075,-1.0000,1.7075,0.0000,-3.5044,0.0000,0.0000,-35.0000,-99.5409,725.9131,-99.8677,727.7117
65.7000,2.3560,-1.0000,2.3560,0.0000,-4.8354,0.0000,0.0000,-35.0000,-100.0466,725.0541,-100.6077,727.5034
65.8000,3.1865,-1.0000,3.1865,0.0000,-6.5400,0.0000,0.0000,-35.0000,-100.2952,724.0887,-101.1563,727.3469
65.9000,4.1357,-1.0000,4.1357,0.0000,-8.4881,0.0000,0.0000,-35.0000,-100.2673,723.0922,-101.4490,727.2619
66.0000,5.1321,-1.0000,5.1321,0.0000,-10.5331,0.0000,0.0000,-35.0000,-99.9649,722.1423,-101.4783,727.2534
66.1000,6.0980,-1.0000,6.0980,0.0000,-12.5156,0.0000,0.0000,-35.0000,-99.4118,721.3130,-101.2419,727.3221
66.2000,6.9566,-1.0000,6.9566,0.0000,-14.2777,0.0000,0.0000,-35.0000,-98.6510,720.6689,-100.7147,727.4731
66.3000,7.6388,-1.0000,7.6388,0.0000,-15.6779,0.0000,0.0000,-35.0000,-97.7417,720.2602,-99.9708,727.6831
66.4000,8.0887,-1.0000,8.0887,0.0000,-16.6013,0.0000,0.0000,-35.0000,-96.7550,720.1187,-99.0695,727.9322
66.5000,8.2690,-1.0000,8.2690,0.0000,-16.9713,0.0000,0.0000,-35.0000,-95.7675,720.2556,-98.0820,728.1986
66.6000,8.1657,-1.0000,8.1657,0.0000,-16.7593,0.0000,0.0000,-35.0000,-94.8564,720.6600,-97.0846,728.4618
66.7000,7.7877,-1.0000,7.7877,0.0000,-15.9834,0.0000,0.0000,-35.0000,-94.0926,721.3007,-96.1558,728.7018
66.8000,7.1663,-1.0000,7.1663,0.0000,-14.7080,0.0000,0.0000,-35.0000,-93.5357,722.1274,-95.3687,728.9019
66.9000,6.3515,-1.0000,6.3515,0.0000,-13.0358,0.0000,0.0000,-35.0000,-93.2290,723.0759,-94.8115,729.0413
67.0000,5.4092,-1.0000,5.4092,0.0000,-11.1018,0.0000,0.0000,-35.0000,-93.1964,724.0723,-94.4719,729.1257
67.1000,4.4136,-1.0000,4.4136,0.0000,-9.0585,0.0000,0.0000,-35.0000,-93.4405,725.0388,-94.4238,729.1376
67.2000,3.4429,-1.0000,3.4429,0.0000,-7.0661,0.0000,0.0000,-35.0000,-93.9423,725.9001,-94.6592,729.0795
67.3000,2.5711,-1.0000,2.5711,0.0000,-5.2769,0.0000,0.0000,-35.0000,-94.6626,726.5892,-95.1280,728.9621
67.4000,1.8657,-1.0000,1.8657,0.0000,-3.8291,0.0000,0.0000,-35.0000,-95.5454,727.0522,-95.8202,728.7875
67.5000,1.3790,-1.0000,1.3790,0.0000,-2.8302,0.0000,0.0000,-35.0000,-96.5218,727.2533,-96.6697,728.5697
67.6000,1.1471,-1.0000,1.1471,0.0000,-2.3543,0.0000,0.0000,-35.0000,-97.5157,727.1766,-97.6135,728.3229
67.7000,1.1870,-1.0000,1.1870,0.0000,-2.4362,0.0000,0.0000,-35.0000,-98.4497,726.8282,-98.5816,728.0643
67.8000,1.4954,-1.0000,1.4954,0.0000,-3.0691,0.0000,0.0000,-35.0000,-99.2509,726.2351,-99.5036,727.8125
67.9000,2.0495,-1.0000,2.0495,0.0000,-4.2064,0.0000,0.0000,-35.0000,-99.8570,725.4437,-100.3130,727.5869
68.0000,2.8083,-1.0000,2.8083,0.0000,-5.7638,0.0000,0.0000,-35.0000,-100.2207,724.5156,-100.9351,727.4106
68.1000,3.7140,-1.0000,3.7140,0.0000,-7.6226,0.0000,0.0000,-35.0000,-100.3137,723.5230,-101.3536,727.2896
68.2000,4.6994,-1.0000,4.6994,0.0000,-9.6451,0.0000,0.0000,-35.0000,-100.1287,722.5434,-101.4986,727.2475
68.3000,5.6881,-1.0000,5.6881,0.0000,-11.6742,0.0000,0.0000,-35.0000,-99.6801,721.6532,-101.3764,727.2830
68.4000,6.6028,-1.0000,6.6028,0.0000,-13.5515,0.0000,0.0000,-35.0000,-99.0029,720.9217,-100.9554,727.4048
68.5000,7.3685,-1.0000,7.3685,0.0000,-15.1231,0.0000,0.0000,-35.0000,-98.1499,720.4059,-100.3415,727.5789
68.6000,7.9245,-1.0000,7.9245,0.0000,-16.2642,0.0000,0.0000,-35.0000,-97.1875,720.1460,-99.5000,727.8135
68.7000,8.2250,-1.0000,8.2250,0.0000,-16.8810,0.0000,0.0000,-35.0000,-96.1908,720.1622,-98.5395,728.0757
68.8000,8.2453,-1.0000,8.2453,0.0000,-16.9226,0.0000,0.0000,-35.0000,-95.2374,720.4534,-97.5355,728.3436
